lastTicketingDate,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Base Price,Grand Total Price,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,First flight departure,Second flight departure,Third flight departure,First flight arrival,Second flight arrival,Third flight arrival,Meal Option,Flight depature date
2024-05-19,9,FI,25.0,1,278.0,483.17,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.25, KEF,6.166666666666667,,,,09:40:00,,18:05:00,11:50:00,,ALCOHOLIC DRINK,2024-06-22
2024-05-19,9,FI,26.583333333333332,1,278.0,483.17,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.25, KEF,6.166666666666667,,,,17:00:00,,23:50:00,19:10:00,,ALCOHOLIC DRINK,2024-06-22
2024-05-21,4,IB,30.25,1,266.0,491.2,BASIC,0,FIRST CHECKED BAG,True,3.0, BCN,8.916666666666666,,,,18:45:00,,00:25:00,21:40:00,,MEAL,2024-06-22
2024-05-21,9,IB,11.833333333333334,1,266.0,491.9,BASIC,0,FIRST CHECKED BAG,True,1.5, HEL,8.75,,,,17:20:00,,15:45:00,19:05:00,,MEAL,2024-06-22
2024-05-21,9,IB,12.666666666666666,1,266.0,491.9,BASIC,0,FIRST CHECKED BAG,True,1.5, HEL,8.75,,,,17:20:00,,14:55:00,19:05:00,,MEAL,2024-06-22
2024-05-19,9,FI,17.833333333333332,1,295.0,498.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.3333333333333335, KEF,6.166666666666667,,,,17:00:00,,08:40:00,19:10:00,,ALCOHOLIC DRINK,2024-06-22
2024-06-22,5,JU,13.833333333333334,1,453.0,543.74,,2,,,2.1666666666666665, BEG,10.0,,,,13:25:00,,11:45:00,17:25:00,,,2024-06-22
2024-05-19,9,FI,11.166666666666666,1,347.0,550.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.3333333333333335, KEF,6.166666666666667,,,,17:00:00,,15:20:00,19:10:00,,ALCOHOLIC DRINK,2024-06-22
2024-05-19,9,FI,11.333333333333334,1,347.0,550.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.25, KEF,6.333333333333333,,,,19:50:00,,18:05:00,22:10:00,,ALCOHOLIC DRINK,2024-06-22
2024-05-19,9,FI,14.166666666666666,1,347.0,550.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.3333333333333335, KEF,6.333333333333333,,,,19:50:00,,15:20:00,22:10:00,,ALCOHOLIC DRINK,2024-06-22
2024-05-19,9,FI,20.833333333333332,1,347.0,550.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.3333333333333335, KEF,6.333333333333333,,,,19:50:00,,08:40:00,22:10:00,,ALCOHOLIC DRINK,2024-06-22
2024-05-21,9,IB,13.5,1,356.0,575.75,BASIC,0,FIRST CHECKED BAG,True,3.4166666666666665, MAD,8.583333333333334,,,,16:20:00,,14:50:00,18:55:00,,MEAL,2024-06-22
2024-05-21,2,LO,26.333333333333332,1,429.0,629.56,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,1.4166666666666667, WAW,9.333333333333334,,,,12:25:00,,20:50:00,15:45:00,,HOT DINNER,2024-06-22
2024-05-21,9,AY,13.333333333333334,1,430.0,644.92,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LGW,8.0,,,,15:05:00,,11:50:00,18:05:00,,MEAL AND BEVERAGE,2024-06-22
2024-05-21,7,AY,11.416666666666666,1,430.0,656.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,7.833333333333333,,,,13:20:00,,11:50:00,16:10:00,,MEAL AND BEVERAGE,2024-06-22
2024-05-21,8,AY,12.75,1,430.0,656.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,7.833333333333333,,,,14:40:00,,11:50:00,17:30:00,,MEAL AND BEVERAGE,2024-06-22
2024-05-21,9,AY,14.5,1,430.0,656.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,7.916666666666667,,,,16:20:00,,11:50:00,19:15:00,,MEAL AND BEVERAGE,2024-06-22
2024-05-21,9,AY,16.333333333333332,1,430.0,656.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,8.0,,,,18:05:00,,11:50:00,21:05:00,,MEAL AND BEVERAGE,2024-06-22
2024-05-21,1,AY,17.166666666666668,1,430.0,656.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,7.833333333333333,,,,19:05:00,,11:50:00,21:55:00,,MEAL AND BEVERAGE,2024-06-22
2024-05-21,7,IB,22.583333333333332,1,445.0,664.75,BASIC,0,FIRST CHECKED BAG,True,3.1666666666666665, MAD,8.0,,,,10:25:00,,23:00:00,12:25:00,,MEAL,2024-06-22
2024-05-21,3,UX,17.75,2,491.0,714.0,STANDARD,1,FIRST CHECKED BAGGAGE,False,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,,11:00:00,15:30:00,07:25:00,13:40:00,17:45:00,,2024-06-22
2024-05-21,3,UX,17.75,2,491.0,714.0,STANDARD,1,FIRST CHECKED BAGGAGE,False,1.4166666666666667, AMS,2.5833333333333335, MAD,8.25,,09:30:00,15:30:00,07:25:00,12:05:00,17:45:00,,2024-06-22
2024-05-21,9,TK,18.166666666666668,1,489.0,761.46,RESTRICTED,2,1 PIECE X 8 KG CABIN BAGGAGE,False,3.4166666666666665, IST,10.75,,,,18:45:00,,14:45:00,22:30:00,,MEAL SERVICE,2024-06-22
2024-06-22,9,AZ,18.583333333333332,2,858.0,1061.5,ECONOMY FLEX,1,,,2.0833333333333335, CDG,2.0833333333333335, FCO,9.75,,11:40:00,15:10:00,08:25:00,13:45:00,18:55:00,MEAL AND WINE,2024-06-22
2024-05-25,9,AC,14.983333333333333,1,904.0,1108.46,BASIC,0,CHECKED BAG FIRST,True,7.583333333333333, YUL,1.8166666666666667,,,,19:30:00,,13:55:00,21:19:00,,COMPLIMENTARY MEAL,2024-06-22
2024-05-25,9,UA,14.983333333333333,1,904.0,1108.46,BASIC ECONOMY,0,CHECKED BAG FIRST,True,7.583333333333333, YUL,1.8166666666666667,,,,19:30:00,,13:55:00,21:19:00,,,2024-06-22
2024-05-25,9,UA,12.833333333333334,1,904.0,1111.35,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.8333333333333335, ZRH,9.166666666666666,,,,13:20:00,,11:30:00,16:30:00,,,2024-06-22
2024-05-25,9,UA,12.166666666666666,1,904.0,1112.23,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5833333333333335, BRU,8.416666666666666,,,,10:35:00,,08:25:00,13:00:00,,,2024-06-22
2024-05-25,9,AC,15.966666666666667,1,904.0,1113.83,BASIC,0,CHECKED BAG FIRST,True,8.25, YYZ,1.8833333333333333,,,,20:30:00,,14:40:00,22:23:00,,COMPLIMENTARY MEAL,2024-06-22
2024-05-25,7,UA,15.966666666666667,1,904.0,1113.83,BASIC ECONOMY,0,CHECKED BAG FIRST,True,8.25, YYZ,1.8833333333333333,,,,20:30:00,,14:40:00,22:23:00,,,2024-06-22
2024-05-25,9,UA,11.25,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,,,,17:10:00,,16:20:00,20:05:00,,,2024-06-22
2024-05-25,9,UA,13.083333333333334,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.5,,,,10:55:00,,07:50:00,13:25:00,,,2024-06-22
2024-05-25,9,UA,14.0,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,,,,17:10:00,,13:35:00,20:05:00,,,2024-06-22
2024-05-25,9,UA,19.75,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,,,,17:10:00,,07:50:00,20:05:00,,,2024-06-22
2024-05-25,9,OS,16.166666666666668,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666665, VIE,8.0,,,,18:00:00,,11:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,OS,16.25,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666665, VIE,9.166666666666666,,,,16:55:00,,11:30:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,OS,19.0,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666665, VIE,8.0,,,,18:00:00,,08:40:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,OS,19.083333333333332,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666665, VIE,9.166666666666666,,,,16:55:00,,08:40:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,LX,12.833333333333334,1,904.0,1128.85,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.8333333333333335, ZRH,9.166666666666666,,,,13:20:00,,11:30:00,16:30:00,,CATERING ON EUROPE AND CAI FLT,2024-06-22
2024-05-25,9,LH,12.0,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333335, MUC,8.916666666666666,,,,11:55:00,,10:25:00,14:50:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,LH,14.666666666666666,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333335, MUC,8.916666666666666,,,,11:55:00,,07:45:00,14:50:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,4,LH,15.166666666666666,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333335, MUC,8.0,,,,20:00:00,,14:25:00,22:00:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,SN,12.166666666666666,1,904.0,1129.73,ECONOMY LIGHT,0,CHECKED BAG FIRST,True,1.5833333333333335, BRU,8.416666666666666,,,,10:35:00,,08:25:00,13:00:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,LH,12.833333333333334,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.5,,,,10:55:00,,08:05:00,13:25:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,LH,14.0,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,,,,18:00:00,,13:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,LH,14.0,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,10.0,,,,16:00:00,,13:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,LH,14.083333333333334,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.916666666666666,,,,17:10:00,,13:30:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,9,LH,16.5,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,7.583333333333333,,,,20:55:00,,13:30:00,22:30:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-05-25,4,LH,16.25,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,,,,18:00:00,,11:15:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-06-22,9,VS,8.833333333333334,0,1001.0,1205.46,ECONOMY LIGHT,0,1ST BAG MAX 23KG,True,8.833333333333334,,,,,,,,16:50:00,,,MEALS AND DRINKS,2024-06-22
2024-05-25,4,LH,11.916666666666666,1,988.0,1213.21,ECONOMY SAVER,1,,,1.5833333333333335, MUC,8.0,,,,20:00:00,,17:40:00,22:00:00,,CATERING ON EUROPE FLTS,2024-06-22
2024-06-22,9,AF,10.5,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,,,,17:05:00,,16:05:00,19:10:00,,SNACK,2024-06-22
2024-06-22,9,AF,10.916666666666666,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.25,,,,14:30:00,,13:15:00,16:45:00,,SNACK,2024-06-22
2024-06-22,9,AF,12.0,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.0,,,,13:25:00,,10:50:00,15:25:00,,SNACK,2024-06-22
2024-06-22,9,AF,13.333333333333334,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.25,,,,14:30:00,,10:50:00,16:45:00,,SNACK,2024-06-22
2024-06-22,9,AF,13.333333333333334,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,,,,17:05:00,,13:15:00,19:10:00,,SNACK,2024-06-22
2024-06-22,9,AF,15.416666666666666,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.0,,,,13:25:00,,07:25:00,15:25:00,,SNACK,2024-06-22
2024-06-22,9,AF,15.75,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,,,,17:05:00,,10:50:00,19:10:00,,SNACK,2024-06-22
2024-06-22,9,AF,12.416666666666666,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0833333333333335, CDG,8.25,,,,10:30:00,,08:25:00,12:45:00,,SNACK,2024-06-22
2024-06-22,9,AF,12.583333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,,,,20:30:00,,17:50:00,22:25:00,,SNACK,2024-06-22
2024-06-22,9,AF,12.75,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,,,,16:30:00,,14:05:00,18:50:00,,SNACK,2024-06-22
2024-06-22,9,AF,14.583333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.166666666666666,,,,18:30:00,,14:05:00,20:40:00,,SNACK,2024-06-22
2024-06-22,9,AF,15.083333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,,,,16:30:00,,11:45:00,18:50:00,,SNACK,2024-06-22
2024-06-22,9,AF,16.333333333333332,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,,,,20:30:00,,14:05:00,22:25:00,,SNACK,2024-06-22
2024-06-22,9,AF,16.916666666666668,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.166666666666666,,,,18:30:00,,11:45:00,20:40:00,,SNACK,2024-06-22
2024-06-22,9,AF,18.5,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0833333333333335, CDG,8.333333333333334,,,,16:30:00,,08:25:00,18:50:00,,SNACK,2024-06-22
2024-06-22,9,AF,18.666666666666668,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,,,,20:30:00,,11:45:00,22:25:00,,SNACK,2024-06-22
2024-06-22,9,AF,12.083333333333334,1,1389.0,1626.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,,,,13:30:00,,11:45:00,15:50:00,,SNACK,2024-06-22
2024-06-22,9,SK,9.0,0,1720.0,1956.03,SAS GO PRO,1,,,9.0,,,,,,,,15:40:00,,,FOOD AND BEVERAGE,2024-06-22
2024-06-22,9,SK,9.0,0,1720.0,1956.03,SAS GO PRO,1,,,9.0,,,,,,,,17:40:00,,,FOOD AND BEVERAGE,2024-06-22
2024-05-19,1,S4,19.583333333333332,2,166.0,423.25,BASIC,1,PRE PAID BAGGAGE,True,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,,14:10:00,17:30:00,08:55:00,15:40:00,19:35:00,MEAL,2024-06-23
2024-05-19,1,S4,36.833333333333336,2,166.0,423.25,BASIC,1,PRE PAID BAGGAGE,True,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,,06:00:00,17:30:00,15:35:00,07:30:00,19:35:00,MEAL,2024-06-23
2024-05-19,1,S4,36.833333333333336,2,166.0,423.25,BASIC,1,PRE PAID BAGGAGE,True,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,,12:35:00,17:30:00,15:35:00,14:05:00,19:35:00,MEAL,2024-06-23
2024-05-19,1,S4,36.833333333333336,2,166.0,423.25,BASIC,1,PRE PAID BAGGAGE,True,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,,14:10:00,17:30:00,15:35:00,15:40:00,19:35:00,MEAL,2024-06-23
2024-05-19,1,S4,36.833333333333336,2,166.0,423.25,BASIC,1,PRE PAID BAGGAGE,True,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,,19:25:00,17:30:00,15:35:00,20:55:00,19:35:00,MEAL,2024-06-23
2024-05-19,1,S4,43.583333333333336,2,166.0,423.25,BASIC,1,PRE PAID BAGGAGE,True,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,,06:00:00,17:30:00,08:55:00,07:30:00,19:35:00,MEAL,2024-06-23
2024-05-19,1,S4,43.583333333333336,2,166.0,423.25,BASIC,1,PRE PAID BAGGAGE,True,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,,19:25:00,17:30:00,08:55:00,20:55:00,19:35:00,MEAL,2024-06-23
2024-05-19,9,TP,13.333333333333334,1,267.0,434.28,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,3.8333333333333335, LIS,8.0,,,,17:05:00,,15:35:00,20:05:00,,MEAL 1,2024-06-23
2024-05-19,7,TP,20.083333333333332,1,267.0,434.28,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,3.9166666666666665, LIS,8.0,,,,17:05:00,,08:55:00,20:05:00,,MEAL 1,2024-06-23
2024-05-21,9,AY,11.833333333333334,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,,,,17:20:00,,15:45:00,19:05:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,9,AY,12.666666666666666,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,,,,17:20:00,,14:55:00,19:05:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,9,AY,16.333333333333332,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,,,,17:20:00,,11:15:00,19:05:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,9,AY,27.5,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,,,,17:20:00,,00:05:00,19:05:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,1,AY,11.25,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.833333333333333,,,,19:05:00,,17:40:00,21:55:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-19,9,FI,19.25,1,278.0,481.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.25, KEF,6.166666666666667,,,,09:40:00,,23:50:00,11:50:00,,ALCOHOLIC DRINK,2024-06-23
2024-05-19,9,FI,25.0,1,278.0,483.17,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.25, KEF,6.166666666666667,,,,09:40:00,,18:05:00,11:50:00,,ALCOHOLIC DRINK,2024-06-23
2024-05-21,4,IB,29.916666666666668,1,266.0,491.2,BASIC,0,FIRST CHECKED BAG,True,3.0, BCN,8.916666666666666,,,,18:45:00,,00:45:00,21:40:00,,MEAL,2024-06-23
2024-05-21,9,IB,11.833333333333334,1,266.0,491.9,BASIC,0,FIRST CHECKED BAG,True,1.5, HEL,8.75,,,,17:20:00,,15:45:00,19:05:00,,MEAL,2024-06-23
2024-05-21,9,IB,24.833333333333332,1,266.0,495.03,BASIC,0,FIRST CHECKED BAG,True,3.1666666666666665, MAD,8.25,,,,12:25:00,,23:00:00,14:40:00,,MEAL,2024-06-23
2024-05-19,9,FI,11.166666666666666,1,330.0,533.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.3333333333333335, KEF,6.166666666666667,,,,17:00:00,,15:20:00,19:10:00,,ALCOHOLIC DRINK,2024-06-23
2024-05-19,9,FI,11.333333333333334,1,330.0,533.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.25, KEF,6.333333333333333,,,,19:50:00,,18:05:00,22:10:00,,ALCOHOLIC DRINK,2024-06-23
2024-05-19,9,FI,14.166666666666666,1,330.0,533.83,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,3.3333333333333335, KEF,6.333333333333333,,,,19:50:00,,15:20:00,22:10:00,,ALCOHOLIC DRINK,2024-06-23
2024-05-21,4,LO,25.833333333333332,1,349.0,549.56,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,1.4166666666666667, WAW,9.333333333333334,,,,12:25:00,,21:20:00,15:45:00,,HOT DINNER,2024-06-23
2024-06-23,7,JU,21.5,1,465.0,555.74,,2,,,2.1666666666666665, BEG,10.0,,,,07:50:00,,22:30:00,11:50:00,,,2024-06-23
2024-05-21,6,AY,13.416666666666666,1,341.0,555.92,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LGW,8.0,,,,15:05:00,,11:45:00,18:05:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,6,AY,11.5,1,341.0,567.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,7.833333333333333,,,,13:20:00,,11:45:00,16:10:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,6,AY,16.416666666666668,1,341.0,567.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,8.0,,,,18:05:00,,11:45:00,21:05:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,1,AY,11.583333333333334,1,341.0,567.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.916666666666667,,,,16:20:00,,14:40:00,19:15:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,1,AY,14.25,1,341.0,567.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.833333333333333,,,,19:05:00,,14:40:00,21:55:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,1,AY,12.833333333333334,1,341.0,567.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,7.833333333333333,,,,14:40:00,,11:45:00,17:30:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,1,AY,14.583333333333334,1,341.0,567.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,7.916666666666667,,,,16:20:00,,11:45:00,19:15:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,1,AY,17.25,1,341.0,567.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0833333333333335, LHR,7.833333333333333,,,,19:05:00,,11:45:00,21:55:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,2,AY,13.416666666666666,1,341.0,567.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,8.0,,,,18:05:00,,14:40:00,21:05:00,,MEAL AND BEVERAGE,2024-06-23
2024-05-21,9,LO,30.416666666666668,1,429.0,629.56,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,1.4166666666666667, WAW,9.5,,,,16:50:00,,21:20:00,20:20:00,,HOT DINNER,2024-06-23
2024-05-21,4,IB,17.833333333333332,1,445.0,662.45,BASIC,0,FIRST CHECKED BAG,True,3.0, BCN,8.916666666666666,,,,18:45:00,,12:50:00,21:40:00,,MEAL,2024-06-23
2024-05-21,4,LO,13.416666666666666,1,429.0,744.56,ECONOMY STANDARD,1,PREPAID TO 23KG OR EXC DIM,True,1.3333333333333333, WAW,9.5,,,,16:50:00,,14:15:00,20:20:00,,HOT DINNER,2024-06-23
2024-05-21,9,TK,22.916666666666668,1,489.0,761.46,RESTRICTED,2,1 PIECE X 8 KG CABIN BAGGAGE,False,3.25, IST,10.75,,,,13:45:00,,04:50:00,17:30:00,,MEAL SERVICE,2024-06-23
2024-05-21,9,TK,27.916666666666668,1,489.0,761.46,RESTRICTED,2,1 PIECE X 8 KG CABIN BAGGAGE,False,3.25, IST,10.75,,,,18:45:00,,04:50:00,22:30:00,,MEAL SERVICE,2024-06-23
2024-05-21,9,UX,17.75,2,611.0,834.0,STANDARD,1,FIRST CHECKED BAGGAGE,False,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,,11:00:00,15:30:00,07:25:00,13:40:00,17:45:00,,2024-06-23
2024-05-21,9,UX,17.75,2,611.0,834.0,STANDARD,1,FIRST CHECKED BAGGAGE,False,1.4166666666666667, AMS,2.5833333333333335, MAD,8.25,,09:30:00,15:30:00,07:25:00,12:05:00,17:45:00,,2024-06-23
2024-06-23,9,AZ,18.583333333333332,2,858.0,1061.5,ECONOMY FLEX,1,,,2.0833333333333335, CDG,2.0833333333333335, FCO,9.75,,11:40:00,15:10:00,08:25:00,13:45:00,18:55:00,MEAL AND WINE,2024-06-23
2024-05-25,9,UA,12.166666666666666,1,904.0,1112.23,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5833333333333335, BRU,8.416666666666666,,,,10:35:00,,08:25:00,13:00:00,,,2024-06-23
2024-05-25,9,AC,15.966666666666667,1,904.0,1113.83,BASIC,0,CHECKED BAG FIRST,True,8.25, YYZ,1.8833333333333333,,,,20:30:00,,14:40:00,22:23:00,,COMPLIMENTARY MEAL,2024-06-23
2024-05-25,9,UA,15.966666666666667,1,904.0,1113.83,BASIC ECONOMY,0,CHECKED BAG FIRST,True,8.25, YYZ,1.8833333333333333,,,,20:30:00,,14:40:00,22:23:00,,,2024-06-23
2024-05-25,9,UA,11.25,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,,,,17:10:00,,16:20:00,20:05:00,,,2024-06-23
